FECHA;PROVINCIA;AMBITO;CATEGORIA;TEST_REALIZADOS;TEST_POSITIVO;AISLAMIENTO;ALTA;codigo_ine
2020-06-08;Palencia;Servicios centrales GRS;Enfermero/a;0;0;0;0;34120
2020-06-08;Palencia;Servicios centrales GRS;Otros sanitarios;0;0;0;0;34120
2020-06-08;Palencia;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;34120
2020-06-08;Palencia;Servicios centrales GRS;Técnicos sanitarios;0;0;0;0;34120
2020-06-08;Salamanca;Especializada;Otros;6;4;0;4;37274
2020-06-08;Salamanca;Especializada;Otros sanitarios;8;2;1;1;37274
2020-06-08;Salamanca;Especializada;Servicios de apoyo no sanitarios;69;17;1;16;37274
2020-06-08;Salamanca;Especializada;Técnicos sanitarios;52;20;1;19;37274
2020-06-08;Salamanca;Primaria;Auxiliares sanitarios;5;1;0;1;37274
2020-06-08;Salamanca;Primaria;Fisioterapeuta;2;2;0;2;37274
2020-06-08;Salamanca;Servicios centrales GRS;Otros sanitarios;0;0;0;0;37274
2020-06-08;Segovia;Emergencias sanitarias;Administrativo;0;0;0;0;40004
2020-06-08;Segovia;Emergencias sanitarias;Celador;0;0;0;0;40004
2020-06-08;Segovia;Emergencias sanitarias;Otros;0;0;0;0;40004
2020-06-08;Segovia;Especializada;Personal en formación;31;15;1;14;40004
2020-06-08;Segovia;Primaria;Servicios de apoyo no sanitarios;2;1;0;1;40004
2020-06-08;Segovia;Primaria;Técnicos sanitarios;2;0;0;0;40004
2020-06-08;Soria;Emergencias sanitarias;Celador;0;0;0;0;42173
2020-06-08;Soria;Emergencias sanitarias;Personal en formación;0;0;0;0;42173
2020-06-08;Valladolid;Especializada;Personal en formación;116;36;0;36;47186
2020-06-08;Zamora;Primaria;Otros sanitarios;4;2;0;2;49275
2020-06-08;Zamora;Servicios centrales GRS;Personal en formación;0;0;0;0;49275
2020-06-09;Ávila;Emergencias sanitarias;Técnicos sanitarios;0;0;0;0;5019
2020-06-09;Ávila;Primaria;Auxiliares sanitarios;3;3;0;3;5019
2020-06-09;Burgos;Emergencias sanitarias;Otros;0;0;0;0;9059
2020-06-09;León;Servicios centrales GRS;Otros sanitarios;0;0;0;0;24089
2020-06-09;Palencia;Emergencias sanitarias;Enfermero/a;0;0;0;0;34120
2020-06-09;Salamanca;Primaria;Auxiliares sanitarios;5;1;0;1;37274
2020-06-09;Salamanca;Primaria;Enfermero/a;113;36;0;36;37274
2020-05-20;Salamanca;Todos;Fisioterapeuta;12;5;1;4;37274
2020-05-20;Salamanca;Todos;Otros;6;2;1;1;37274
2020-05-20;Segovia;Todos;Administrativo;69;16;0;16;40004
2020-05-20;Soria;Todos;Celador;26;9;0;9;42173
2020-05-20;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-20;Valladolid;Todos;Auxiliares sanitarios;447;68;4;64;47186
2020-05-20;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-20;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-21;Ávila;Todos;Auxiliares sanitarios;227;42;27;15;5019
2020-05-21;Ávila;Todos;Técnicos sanitarios;32;5;3;2;5019
2020-05-21;Burgos;Todos;Celador;122;15;2;13;9059
2020-05-21;Burgos;Todos;Técnicos sanitarios;88;5;0;5;9059
2020-05-21;León;Todos;Auxiliares sanitarios;611;57;4;53;24089
2020-05-21;Palencia;Todos;Auxiliares sanitarios;98;21;4;17;34120
2020-05-21;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-21;Palencia;Todos;Servicios de apoyo no sanitario;13;3;0;3;34120
2020-05-21;Salamanca;Todos;Enfermero/a;477;119;22;97;37274
2020-05-21;Salamanca;Todos;Otros;6;2;0;2;37274
2020-05-21;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-21;Segovia;Todos;Servicios de apoyo no sanitario;29;10;1;9;40004
2020-05-21;Segovia;Todos;Técnicos sanitarios;34;13;0;13;40004
2020-05-21;Valladolid;Todos;Administrativo;159;22;2;20;47186
2020-05-21;Valladolid;Todos;Técnicos sanitarios;95;9;0;9;47186
2020-05-21;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-21;Zamora;Todos;Enfermero/a;118;21;2;19;49275
2020-05-21;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-21;Zamora;Todos;Otros sanitarios;4;1;1;0;49275
2020-05-22;Ávila;Todos;Administrativo;35;15;13;2;5019
2020-05-22;Ávila;Todos;Celador;110;10;7;3;5019
2020-05-22;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-22;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-22;Ávila;Todos;Servicios de apoyo no sanitario;29;8;6;2;5019
2020-05-22;Burgos;Todos;Auxiliares sanitarios;515;52;11;41;9059
2020-05-22;Burgos;Todos;Otros;3;1;1;0;9059
2020-05-22;León;Todos;Administrativo;166;9;2;7;24089
2020-05-22;León;Todos;Auxiliares sanitarios;637;58;4;54;24089
2020-05-22;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-22;Palencia;Todos;Administrativo;21;4;1;3;34120
2020-05-22;Palencia;Todos;Auxiliares sanitarios;98;21;5;16;34120
2020-05-22;Palencia;Todos;Celador;38;12;1;11;34120
2020-05-22;Palencia;Todos;Personal en formación;25;8;2;6;34120
2020-05-22;Palencia;Todos;Servicios de apoyo no sanitario;13;3;0;3;34120
2020-05-22;Salamanca;Todos;Administrativo;83;20;5;15;37274
2020-05-22;Salamanca;Todos;Auxiliares sanitarios;287;81;8;73;37274
2020-05-22;Segovia;Todos;Enfermero/a;342;122;2;120;40004
2020-05-22;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-22;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-22;Segovia;Todos;Técnicos sanitarios;34;13;0;13;40004
2020-05-22;Valladolid;Todos;Servicios de apoyo no sanitario;83;8;1;7;47186
2020-05-22;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-23;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-23;Ávila;Todos;Técnicos sanitarios;32;5;3;2;5019
2020-05-23;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-23;Palencia;Todos;Médicos;137;30;3;27;34120
2020-05-23;Palencia;Todos;Personal en formación;25;8;2;6;34120
2020-05-23;Palencia;Todos;Servicios de apoyo no sanitario;13;3;0;3;34120
2020-05-23;Salamanca;Todos;Celador;101;23;2;21;37274
2020-05-23;Salamanca;Todos;Médicos;393;120;15;105;37274
2020-05-23;Segovia;Todos;Administrativo;69;16;0;16;40004
2020-05-23;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-23;Valladolid;Todos;Administrativo;160;22;1;21;47186
2020-05-23;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-23;Valladolid;Todos;Personal en formación;139;22;0;22;47186
2020-05-23;Zamora;Todos;Auxiliares sanitarios;53;5;1;4;49275
2020-05-24;Ávila;Todos;Celador;110;10;7;3;5019
2020-05-24;Ávila;Todos;Enfermero/a;397;85;58;27;5019
2020-05-24;Burgos;Todos;Celador;124;15;2;13;9059
2020-05-24;Burgos;Todos;Fisioterapeuta;18;2;0;2;9059
2020-05-24;Burgos;Todos;Otros;4;1;1;0;9059
2020-05-24;León;Todos;Administrativo;166;9;2;7;24089
2020-05-24;León;Todos;Fisioterapeuta;33;2;0;2;24089
2020-05-24;León;Todos;Personal en formación;144;15;0;15;24089
2020-05-24;Palencia;Todos;Administrativo;21;4;1;3;34120
2020-05-24;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-24;Palencia;Todos;Servicios de apoyo no sanitario;13;3;0;3;34120
2020-05-24;Salamanca;Todos;Otros sanitarios;10;4;3;1;37274
2020-05-24;Salamanca;Todos;Servicios de apoyo no sanitario;57;12;1;11;37274
2020-05-24;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-24;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-24;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-24;Valladolid;Todos;Celador;132;23;6;17;47186
2020-05-24;Valladolid;Todos;Enfermero/a;949;149;11;138;47186
2020-05-24;Valladolid;Todos;Otros sanitarios;19;4;0;4;47186
2020-05-24;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-24;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-24;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-24;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-24;Zamora;Todos;Técnicos sanitarios;12;0;0;0;49275
2020-05-25;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-25;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-25;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-25;Palencia;Todos;Enfermero/a;168;42;4;38;34120
2020-05-25;Palencia;Todos;Servicios de apoyo no sanitario;14;3;0;3;34120
2020-05-25;Salamanca;Todos;Enfermero/a;498;120;22;98;37274
2020-05-25;Salamanca;Todos;Servicios de apoyo no sanitario;58;12;1;11;37274
2020-05-25;Segovia;Todos;Médicos;249;75;8;67;40004
2020-05-25;Segovia;Todos;Servicios de apoyo no sanitario;29;10;1;9;40004
2020-05-25;Segovia;Todos;Técnicos sanitarios;34;13;0;13;40004
2020-05-25;Soria;Todos;Administrativo;45;14;5;9;42173
2020-05-25;Soria;Todos;Auxiliares sanitarios;92;26;3;23;42173
2020-05-25;Soria;Todos;Otros sanitarios;5;2;0;2;42173
2020-05-25;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-25;Valladolid;Todos;Médicos;647;100;2;98;47186
2020-05-25;Zamora;Todos;Auxiliares sanitarios;53;5;1;4;49275
2020-05-25;Zamora;Todos;Otros;0;0;0;0;49275
2020-05-25;Zamora;Todos;Técnicos sanitarios;12;0;0;0;49275
2020-05-26;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-26;Burgos;Todos;Celador;139;15;1;14;9059
2020-05-26;Burgos;Todos;Fisioterapeuta;18;2;0;2;9059
2020-05-26;Burgos;Todos;Otros;4;1;1;0;9059
2020-05-26;Burgos;Todos;Servicios de apoyo no sanitario;48;4;1;3;9059
2020-05-26;León;Todos;Administrativo;175;9;1;8;24089
2020-05-26;León;Todos;Enfermero/a;1206;125;10;115;24089
2020-05-26;Palencia;Todos;Personal en formación;26;8;1;7;34120
2020-05-26;Segovia;Todos;Administrativo;71;16;0;16;40004
2020-05-26;Segovia;Todos;Enfermero/a;346;122;2;120;40004
2020-05-26;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-26;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-26;Soria;Todos;Otros;0;0;0;0;42173
2020-05-26;Valladolid;Todos;Administrativo;164;22;1;21;47186
2020-05-26;Valladolid;Todos;Personal en formación;141;22;0;22;47186
2020-05-26;Valladolid;Todos;Técnicos sanitarios;101;9;0;9;47186
2020-05-26;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-26;Zamora;Todos;Personal en formación;8;0;0;0;49275
2020-05-27;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-27;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-27;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-27;Burgos;Todos;Personal en formación;78;5;0;5;9059
2020-05-27;León;Todos;Administrativo;178;9;1;8;24089
2020-05-27;León;Todos;Enfermero/a;1235;125;9;116;24089
2020-05-27;León;Todos;Médicos;709;81;3;78;24089
2020-05-27;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-27;Palencia;Todos;Celador;40;13;1;12;34120
2020-05-27;Palencia;Todos;Médicos;140;30;2;28;34120
2020-05-27;Palencia;Todos;Personal en formación;26;8;1;7;34120
2020-05-27;Salamanca;Todos;Celador;103;23;2;21;37274
2020-05-27;Segovia;Todos;Auxiliares sanitarios;175;49;0;49;40004
2020-05-27;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-27;Soria;Todos;Médicos;118;52;4;48;42173
2020-05-27;Valladolid;Todos;Enfermero/a;960;151;10;141;47186
2020-05-27;Valladolid;Todos;Servicios de apoyo no sanitario;85;8;1;7;47186
2020-05-27;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-28;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-28;Burgos;Todos;Administrativo;107;9;0;9;9059
2020-05-28;Burgos;Todos;Auxiliares sanitarios;584;52;9;43;9059
2020-05-28;Burgos;Todos;Personal en formación;78;5;0;5;9059
2020-05-28;León;Todos;Personal en formación;154;15;0;15;24089
2020-05-28;Palencia;Todos;Celador;40;13;0;13;34120
2020-05-28;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-28;Salamanca;Todos;Administrativo;86;20;5;15;37274
2020-05-28;Segovia;Todos;Auxiliares sanitarios;175;49;0;49;40004
2020-05-28;Soria;Todos;Administrativo;46;14;3;11;42173
2020-05-28;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-28;Valladolid;Todos;Auxiliares sanitarios;467;68;3;65;47186
2020-05-28;Valladolid;Todos;Médicos;653;100;1;99;47186
2020-05-28;Valladolid;Todos;Técnicos sanitarios;101;9;0;9;47186
2020-05-28;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-29;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-29;Ávila;Todos;Técnicos sanitarios;34;5;3;2;5019
2020-05-29;Burgos;Todos;Personal en formación;85;5;0;5;9059
2020-05-29;Palencia;Todos;Médicos;141;30;0;30;34120
2020-05-29;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-29;Salamanca;Todos;Celador;103;23;2;21;37274
2020-05-29;Segovia;Todos;Celador;85;21;1;20;40004
2020-05-29;Soria;Todos;Administrativo;46;14;3;11;42173
2020-05-29;Soria;Todos;Médicos;122;53;5;48;42173
2020-05-29;Valladolid;Todos;Enfermero/a;972;152;9;143;47186
2020-05-29;Valladolid;Todos;Otros sanitarios;21;5;1;4;47186
2020-05-29;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-29;Zamora;Todos;Enfermero/a;128;21;2;19;49275
2020-05-30;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-05-30;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-30;Burgos;Todos;Enfermero/a;1007;83;4;79;9059
2020-05-30;León;Todos;Administrativo;179;9;1;8;24089
2020-05-30;León;Todos;Celador;296;17;2;15;24089
2020-05-30;León;Todos;Otros sanitarios;21;3;0;3;24089
2020-05-30;Palencia;Todos;Médicos;141;30;0;30;34120
2020-05-30;Salamanca;Todos;Otros;7;2;0;2;37274
2020-06-08;Palencia;Servicios centrales GRS;Celador;0;0;0;0;34120
2020-06-08;Salamanca;Especializada;Administrativo;68;18;1;17;37274
2020-06-08;Salamanca;Servicios centrales GRS;Técnicos sanitarios;0;0;0;0;37274
2020-06-08;Segovia;Emergencias sanitarias;Personal en formación;0;0;0;0;40004
2020-06-08;Segovia;Emergencias sanitarias;Servicios de apoyo no sanitarios;0;0;0;0;40004
2020-06-08;Segovia;Especializada;Auxiliares sanitarios;170;80;0;80;40004
2020-06-08;Soria;Emergencias sanitarias;Otros sanitarios;0;0;0;0;42173
2020-06-08;Soria;Especializada;Otros sanitarios;2;2;0;2;42173
2020-06-08;Soria;Primaria;Médicos;58;40;2;38;42173
2020-06-08;Soria;Servicios centrales GRS;Personal en formación;0;0;0;0;42173
2020-06-08;Valladolid;Emergencias sanitarias;Celador;0;0;0;0;47186
2020-06-08;Valladolid;Emergencias sanitarias;Servicios de apoyo no sanitarios;2;0;0;0;47186
2020-06-08;Valladolid;Especializada;Celador;134;45;3;42;47186
2020-06-08;Zamora;Emergencias sanitarias;Administrativo;0;0;0;0;49275
2020-06-08;Zamora;Primaria;Enfermero/a;42;12;0;12;49275
2020-06-08;Zamora;Servicios centrales GRS;Celador;0;0;0;0;49275
2020-06-09;Ávila;Emergencias sanitarias;Otros sanitarios;0;0;0;0;5019
2020-06-09;Ávila;Especializada;Médicos;161;51;15;36;5019
2020-06-09;Ávila;Primaria;Otros;0;0;0;0;5019
2020-06-09;Ávila;Servicios centrales GRS;Otros sanitarios;0;0;0;0;5019
2020-06-09;Burgos;Emergencias sanitarias;Personal en formación;0;0;0;0;9059
2020-06-09;Burgos;Servicios centrales GRS;Celador;0;0;0;0;9059
2020-06-09;León;Emergencias sanitarias;Enfermero/a;0;0;0;0;24089
2020-06-09;León;Especializada;Auxiliares sanitarios;958;147;4;143;24089
2020-06-09;Palencia;Emergencias sanitarias;Celador;0;0;0;0;34120
2020-06-09;Palencia;Emergencias sanitarias;Técnicos sanitarios;0;0;0;0;34120
2020-06-09;Palencia;Especializada;Médicos;82;20;1;19;34120
2020-06-09;Palencia;Servicios centrales GRS;Auxiliares sanitarios;0;0;0;0;34120
2020-06-09;Palencia;Servicios centrales GRS;Enfermero/a;0;0;0;0;34120
2020-06-09;Palencia;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;34120
2020-06-09;Salamanca;Emergencias sanitarias;Médicos;0;0;0;0;37274
2020-06-09;Salamanca;Servicios centrales GRS;Administrativo;0;0;0;0;37274
2020-06-09;Segovia;Especializada;Administrativo;46;19;0;19;40004
2020-06-09;Segovia;Especializada;Servicios de apoyo no sanitarios;33;20;0;20;40004
2020-06-09;Segovia;Primaria;Médicos;105;57;2;55;40004
2020-06-09;Soria;Emergencias sanitarias;Otros sanitarios;0;0;0;0;42173
2020-06-09;Soria;Emergencias sanitarias;Servicios de apoyo no sanitarios;0;0;0;0;42173
2020-06-09;Soria;Emergencias sanitarias;Técnicos sanitarios;0;0;0;0;42173
2020-06-09;Soria;Especializada;Auxiliares sanitarios;96;60;1;59;42173
2020-06-09;Soria;Especializada;Celador;28;13;0;13;42173
2020-06-09;Soria;Especializada;Otros sanitarios;2;2;0;2;42173
2020-06-09;Soria;Especializada;Personal en formación;3;1;0;1;42173
2020-06-09;Soria;Especializada;Técnicos sanitarios;13;11;0;11;42173
2020-06-09;Soria;Primaria;Auxiliares sanitarios;2;2;0;2;42173
2020-06-09;Soria;Primaria;Médicos;58;40;2;38;42173
2020-06-09;Soria;Primaria;Personal en formación;7;3;1;2;42173
2020-06-09;Soria;Primaria;Técnicos sanitarios;2;1;0;1;42173
2020-06-09;Soria;Servicios centrales GRS;Administrativo;0;0;0;0;42173
2020-06-09;Soria;Servicios centrales GRS;Enfermero/a;0;0;0;0;42173
2020-06-09;Soria;Servicios centrales GRS;Médicos;0;0;0;0;42173
2020-06-09;Soria;Servicios centrales GRS;Personal en formación;0;0;0;0;42173
2020-06-09;Soria;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;42173
2020-06-09;Valladolid;Emergencias sanitarias;Enfermero/a;58;14;1;13;47186
2020-06-09;Valladolid;Emergencias sanitarias;Otros;0;0;0;0;47186
2020-06-09;Valladolid;Especializada;Administrativo;108;44;0;44;47186
2020-06-09;Valladolid;Especializada;Enfermero/a;798;214;4;210;47186
2020-06-09;Valladolid;Especializada;Personal en formación;116;36;0;36;47186
2020-06-09;Valladolid;Primaria;Celador;5;2;0;2;47186
2020-06-09;Valladolid;Primaria;Enfermero/a;144;40;0;40;47186
2020-06-09;Valladolid;Primaria;Fisioterapeuta;7;3;0;3;47186
2020-06-09;Valladolid;Primaria;Médicos;187;33;1;32;47186
2020-06-09;Valladolid;Primaria;Otros sanitarios;7;2;0;2;47186
2020-06-09;Valladolid;Primaria;Personal en formación;29;5;0;5;47186
2020-06-09;Valladolid;Primaria;Técnicos sanitarios;6;0;0;0;47186
2020-06-09;Valladolid;Servicios centrales GRS;Administrativo;5;3;0;3;47186
2020-06-09;Valladolid;Servicios centrales GRS;Celador;0;0;0;0;47186
2020-06-09;Valladolid;Servicios centrales GRS;Otros sanitarios;1;0;0;0;47186
2020-06-09;Valladolid;Servicios centrales GRS;Personal en formación;0;0;0;0;47186
2020-06-09;Valladolid;Servicios centrales GRS;Técnicos sanitarios;23;4;0;4;47186
2020-06-09;Zamora;Emergencias sanitarias;Auxiliares sanitarios;0;0;0;0;49275
2020-06-09;Zamora;Emergencias sanitarias;Celador;0;0;0;0;49275
2020-06-09;Zamora;Emergencias sanitarias;Enfermero/a;0;0;0;0;49275
2020-06-09;Zamora;Emergencias sanitarias;Personal en formación;0;0;0;0;49275
2020-06-09;Zamora;Especializada;Celador;28;17;0;17;49275
2020-06-09;Zamora;Especializada;Fisioterapeuta;2;1;0;1;49275
2020-06-09;Zamora;Especializada;Otros;0;0;0;0;49275
2020-06-09;Zamora;Especializada;Otros sanitarios;3;0;0;0;49275
2020-06-09;Zamora;Especializada;Personal en formación;5;2;0;2;49275
2020-06-09;Zamora;Especializada;Servicios de apoyo no sanitarios;4;1;0;1;49275
2020-06-09;Zamora;Especializada;Técnicos sanitarios;13;3;0;3;49275
2020-06-09;Zamora;Primaria;Auxiliares sanitarios;1;0;0;0;49275
2020-06-09;Zamora;Primaria;Celador;3;1;0;1;49275
2020-06-09;Zamora;Primaria;Médicos;60;19;0;19;49275
2020-06-09;Zamora;Primaria;Otros;0;0;0;0;49275
2020-06-09;Zamora;Servicios centrales GRS;Auxiliares sanitarios;0;0;0;0;49275
2020-06-09;Zamora;Servicios centrales GRS;Médicos;0;0;0;0;49275
2020-06-09;Zamora;Servicios centrales GRS;Otros sanitarios;0;0;0;0;49275
2020-06-09;Zamora;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;49275
2020-06-11;Ávila;Emergencias sanitarias;Fisioterapeuta;0;0;0;0;5019
2020-06-11;Ávila;Emergencias sanitarias;Otros;0;0;0;0;5019
2020-06-11;Ávila;Emergencias sanitarias;Personal en formación;0;0;0;0;5019
2020-06-11;Ávila;Emergencias sanitarias;Técnicos sanitarios;0;0;0;0;5019
2020-06-11;Ávila;Especializada;Administrativo;22;8;7;1;5019
2020-06-11;Ávila;Especializada;Celador;112;9;5;4;5019
2020-06-11;Ávila;Especializada;Enfermero/a;334;60;38;22;5019
2020-06-11;Ávila;Especializada;Otros sanitarios;6;4;2;2;5019
2020-06-11;Ávila;Primaria;Administrativo;16;7;6;1;5019
2020-06-11;Ávila;Primaria;Enfermero/a;84;23;12;11;5019
2020-06-11;Ávila;Servicios centrales GRS;Técnicos sanitarios;0;0;0;0;5019
2020-06-11;Burgos;Emergencias sanitarias;Fisioterapeuta;0;0;0;0;9059
2020-06-11;Burgos;Emergencias sanitarias;Médicos;0;0;0;0;9059
2020-06-11;Burgos;Emergencias sanitarias;Personal en formación;0;0;0;0;9059
2020-06-11;Burgos;Especializada;Servicios de apoyo no sanitarios;89;4;0;4;9059
2020-06-11;Burgos;Primaria;Auxiliares sanitarios;9;2;1;1;9059
2020-06-11;Burgos;Primaria;Enfermero/a;107;11;0;11;9059
2020-06-11;Burgos;Primaria;Otros sanitarios;7;0;0;0;9059
2020-06-11;Burgos;Primaria;Servicios de apoyo no sanitarios;3;0;0;0;9059
2020-06-11;Burgos;Servicios centrales GRS;Médicos;0;0;0;0;9059
2020-06-11;Burgos;Servicios centrales GRS;Otros;0;0;0;0;9059
2020-06-11;Burgos;Servicios centrales GRS;Otros sanitarios;0;0;0;0;9059
2020-06-11;Burgos;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;9059
2020-06-11;León;Emergencias sanitarias;Fisioterapeuta;0;0;0;0;24089
2020-06-11;León;Emergencias sanitarias;Servicios de apoyo no sanitarios;0;0;0;0;24089
2020-06-11;León;Emergencias sanitarias;Técnicos sanitarios;0;0;0;0;24089
2020-06-11;León;Especializada;Auxiliares sanitarios;998;59;3;56;24089
2020-06-11;León;Especializada;Fisioterapeuta;40;1;0;1;24089
2020-06-11;León;Especializada;Médicos;674;40;4;36;24089
2020-06-11;León;Especializada;Otros;7;0;0;0;24089
2020-06-11;León;Primaria;Fisioterapeuta;8;1;0;1;24089
2020-06-11;León;Primaria;Servicios de apoyo no sanitarios;7;0;0;0;24089
2020-06-11;León;Servicios centrales GRS;Administrativo;0;0;0;0;24089
2020-06-11;León;Servicios centrales GRS;Enfermero/a;0;0;0;0;24089
2020-06-11;León;Servicios centrales GRS;Médicos;0;0;0;0;24089
2020-06-11;León;Servicios centrales GRS;Servicios de apoyo no sanitarios;0;0;0;0;24089
2020-06-11;Palencia;Emergencias sanitarias;Médicos;0;0;0;0;34120
2020-06-11;Palencia;Emergencias sanitarias;Servicios de apoyo no sanitarios;0;0;0;0;34120
2020-06-11;Palencia;Especializada;Administrativo;9;0;0;0;34120
2020-06-11;Palencia;Especializada;Enfermero/a;124;29;2;27;34120
2020-06-11;Palencia;Primaria;Celador;6;0;0;0;34120
2020-06-11;Palencia;Primaria;Enfermero/a;65;14;2;12;34120
2020-06-11;Palencia;Primaria;Médicos;70;14;0;14;34120
2020-06-11;Palencia;Primaria;Técnicos sanitarios;0;0;0;0;34120
2020-06-11;Palencia;Servicios centrales GRS;Auxiliares sanitarios;0;0;0;0;34120
2020-06-11;Palencia;Servicios centrales GRS;Celador;0;0;0;0;34120
2020-06-11;Palencia;Servicios centrales GRS;Fisioterapeuta;0;0;0;0;34120
